stationid,startTime,inNums,outNums,flow,allflow
53,2022/7/15 9:00,62,222,-160,-85
53,2022/7/15 9:10,53,233,-180,-229
53,2022/7/15 9:20,52,108,-56,-213
53,2022/7/15 9:30,41,110,-69,-274
53,2022/7/15 9:40,38,107,-69,-318
53,2022/7/15 9:50,29,96,-67,-320
53,2022/7/15 10:00,29,76,-47,-302
53,2022/7/15 10:10,28,76,-48,-247
53,2022/7/15 10:20,27,67,-40,-208
53,2022/7/15 10:30,25,76,-51,-234
53,2022/7/15 10:40,29,69,-40,-240
53,2022/7/15 10:50,28,61,-33,-240
53,2022/7/15 11:00,28,73,-45,-209
53,2022/7/15 11:10,28,49,-21,-195
53,2022/7/15 11:20,27,59,-32,-224
53,2022/7/15 11:30,25,66,-41,-190
53,2022/7/15 11:40,27,67,-40,-253
53,2022/7/15 11:50,26,60,-34,-238
53,2022/7/15 12:00,27,66,-39,-222
53,2022/7/15 12:10,28,69,-41,-207
53,2022/7/15 12:20,23,60,-37,-240
53,2022/7/15 12:30,26,65,-39,-219
53,2022/7/15 12:40,25,78,-53,-305
53,2022/7/15 12:50,23,60,-37,-273
53,2022/7/15 13:00,23,72,-49,-281
53,2022/7/15 13:10,23,70,-47,-277
53,2022/7/15 13:20,28,61,-33,-287
53,2022/7/15 13:30,27,75,-48,-232
53,2022/7/15 13:40,24,68,-44,-269
53,2022/7/15 13:50,29,62,-33,-272
53,2022/7/15 14:00,25,72,-47,-314
53,2022/7/15 14:10,26,67,-41,-278
53,2022/7/15 14:20,31,52,-21,-279
53,2022/7/15 14:30,23,67,-44,-264
53,2022/7/15 14:40,22,64,-42,-259
53,2022/7/15 14:50,26,60,-34,-276
53,2022/7/15 15:00,27,64,-37,-335
53,2022/7/15 15:10,29,73,-44,-297
53,2022/7/15 15:20,31,59,-28,-340
53,2022/7/15 15:30,26,72,-46,-305
53,2022/7/15 15:40,26,78,-52,-343
53,2022/7/15 15:50,36,59,-23,-354
53,2022/7/15 16:00,35,63,-28,-394
53,2022/7/15 16:10,35,70,-35,-341
53,2022/7/15 16:20,38,77,-39,-389
53,2022/7/15 16:30,44,85,-41,-378
53,2022/7/15 16:40,44,82,-38,-443
53,2022/7/15 16:50,43,87,-44,-406
53,2022/7/15 17:00,85,90,-5,-382
53,2022/7/15 17:10,169,99,70,-109
53,2022/7/15 17:20,140,108,32,-363
53,2022/7/15 17:30,175,106,69,-416
53,2022/7/15 17:40,233,103,130,-493
53,2022/7/15 17:50,217,127,90,-607
53,2022/7/15 18:00,223,125,98,-766
53,2022/7/15 18:10,304,121,183,-610
53,2022/7/15 18:20,267,125,142,-1017
53,2022/7/15 18:30,191,110,81,-1185
53,2022/7/15 18:40,164,121,43,-1160
53,2022/7/15 18:50,82,88,-6,-1197
53,2022/7/15 19:00,69,106,-37,-1342
53,2022/7/15 19:10,50,102,-52,-944
53,2022/7/15 19:20,45,91,-46,-911
53,2022/7/15 19:30,41,89,-48,-682
53,2022/7/15 19:40,40,79,-39,-693
53,2022/7/15 19:50,33,73,-40,-531
53,2022/7/15 20:00,35,72,-37,-591
53,2022/7/15 20:10,31,64,-33,-472
53,2022/7/15 20:20,30,60,-30,-520
53,2022/7/15 20:30,30,63,-33,-471
53,2022/7/15 20:40,33,67,-34,-519
53,2022/7/15 20:50,29,71,-42,-482
53,2022/7/15 21:00,35,56,-21,-553
53,2022/7/15 21:10,27,63,-36,-449
53,2022/7/15 21:20,26,62,-36,-533
53,2022/7/15 21:30,25,65,-40,-486
53,2022/7/15 21:40,28,58,-30,-503
53,2022/7/15 21:50,29,70,-41,-562
53,2022/7/15 22:00,24,59,-35,-464
53,2022/7/15 22:10,24,48,-24,-547
53,2022/7/15 22:20,17,51,-34,-514
53,2022/7/15 22:30,10,49,-39,-521
53,2022/7/15 22:40,4,18,-14,-505
53,2022/7/15 22:50,1,10,-9,-314
38,2022/7/15 5:00,0,1,-1,-10
38,2022/7/15 5:10,0,1,-1,-4
38,2022/7/15 5:20,3,1,2,40
38,2022/7/15 5:30,6,1,5,79
38,2022/7/15 5:40,18,1,17,113
38,2022/7/15 5:50,20,1,19,134
38,2022/7/15 6:00,20,19,1,148
38,2022/7/15 6:10,30,21,9,206
38,2022/7/15 6:20,31,57,-26,204
38,2022/7/15 6:30,42,65,-23,164
38,2022/7/15 6:40,54,74,-20,223
38,2022/7/15 6:50,65,114,-49,270
38,2022/7/15 7:00,75,120,-45,354
38,2022/7/15 7:10,124,226,-102,566
38,2022/7/15 7:20,104,180,-76,914
38,2022/7/15 7:30,157,144,13,1302
38,2022/7/15 7:40,197,192,5,2046
38,2022/7/15 7:50,239,299,-60,2532
38,2022/7/15 8:00,279,509,-230,2294
38,2022/7/15 8:10,279,575,-296,1567
38,2022/7/15 8:20,251,586,-335,830
38,2022/7/15 8:30,247,1505,-1258,-547
38,2022/7/15 8:40,207,1873,-1666,-1429
38,2022/7/15 8:50,192,1120,-928,-873
38,2022/7/15 9:00,139,584,-445,-530
38,2022/7/15 9:10,84,426,-342,-571
38,2022/7/15 9:20,77,343,-266,-479
38,2022/7/15 9:30,64,196,-132,-406
38,2022/7/15 9:40,62,212,-150,-468
38,2022/7/15 9:50,48,167,-119,-439
38,2022/7/15 10:00,43,117,-74,-376
38,2022/7/15 10:10,43,126,-83,-330
38,2022/7/15 10:20,43,112,-69,-277
38,2022/7/15 10:30,42,111,-69,-303
38,2022/7/15 10:40,39,110,-71,-311
38,2022/7/15 10:50,37,93,-56,-296
38,2022/7/15 11:00,37,78,-41,-250
38,2022/7/15 11:10,43,93,-50,-245
38,2022/7/15 11:20,37,90,-53,-277
38,2022/7/15 11:30,41,81,-40,-230
38,2022/7/15 11:40,44,93,-49,-302
38,2022/7/15 11:50,41,81,-40,-278
38,2022/7/15 12:00,41,90,-49,-271
38,2022/7/15 12:10,44,100,-56,-263
38,2022/7/15 12:20,42,93,-51,-291
38,2022/7/15 12:30,44,105,-61,-280
38,2022/7/15 12:40,44,112,-68,-373
38,2022/7/15 12:50,43,106,-63,-336
38,2022/7/15 13:00,38,110,-72,-353
38,2022/7/15 13:10,46,112,-66,-343
38,2022/7/15 13:20,41,101,-60,-347
38,2022/7/15 13:30,35,101,-66,-298
38,2022/7/15 13:40,36,105,-69,-338
38,2022/7/15 13:50,39,99,-60,-332
38,2022/7/15 14:00,41,102,-61,-375
38,2022/7/15 14:10,42,96,-54,-332
38,2022/7/15 14:20,41,91,-50,-329
38,2022/7/15 14:30,43,90,-47,-311
38,2022/7/15 14:40,43,97,-54,-313
38,2022/7/15 14:50,47,97,-50,-326
38,2022/7/15 15:00,55,98,-43,-378
38,2022/7/15 15:10,63,105,-42,-339
38,2022/7/15 15:20,65,80,-15,-355
38,2022/7/15 15:30,65,103,-38,-343
38,2022/7/15 15:40,54,104,-50,-393
38,2022/7/15 15:50,79,92,-13,-367
38,2022/7/15 16:00,133,102,31,-363
38,2022/7/15 16:10,139,108,31,-310
38,2022/7/15 16:20,134,96,38,-351
38,2022/7/15 16:30,150,103,47,-331
38,2022/7/15 16:40,217,87,130,-313
38,2022/7/15 16:50,214,110,104,-302
38,2022/7/15 17:00,270,121,149,-233
38,2022/7/15 17:10,429,122,307,198
38,2022/7/15 17:20,352,120,232,-131
38,2022/7/15 17:30,307,108,199,-217
38,2022/7/15 17:40,578,181,397,-96
38,2022/7/15 17:50,567,127,440,-167
38,2022/7/15 18:00,461,226,235,-531
38,2022/7/15 18:10,830,155,675,65
38,2022/7/15 18:20,673,226,447,-570
38,2022/7/15 18:30,462,146,316,-869
38,2022/7/15 18:40,344,178,166,-994
38,2022/7/15 18:50,250,117,133,-1064
38,2022/7/15 19:00,179,117,62,-1280
38,2022/7/15 19:10,169,126,43,-901
38,2022/7/15 19:20,134,121,13,-898
38,2022/7/15 19:30,67,105,-38,-720
38,2022/7/15 19:40,70,113,-43,-736
38,2022/7/15 19:50,53,80,-27,-558
38,2022/7/15 20:00,52,95,-43,-634
38,2022/7/15 20:10,62,92,-30,-502
38,2022/7/15 20:20,48,79,-31,-551
38,2022/7/15 20:30,49,89,-40,-511
38,2022/7/15 20:40,47,76,-29,-548
38,2022/7/15 20:50,43,92,-49,-531
38,2022/7/15 21:00,43,85,-42,-595
38,2022/7/15 21:10,63,95,-32,-481
38,2022/7/15 21:20,43,79,-36,-569
38,2022/7/15 21:30,44,77,-33,-519
38,2022/7/15 21:40,37,95,-58,-561
38,2022/7/15 21:50,29,82,-53,-615
38,2022/7/15 22:00,31,86,-55,-519
38,2022/7/15 22:10,29,94,-65,-612
38,2022/7/15 22:20,29,77,-48,-562
38,2022/7/15 22:30,22,85,-63,-584
38,2022/7/15 22:40,13,62,-49,-554
38,2022/7/15 22:50,9,52,-43,-357
42,2022/7/15 5:00,0,1,-1,-11
42,2022/7/15 5:10,0,1,-1,-5
42,2022/7/15 5:20,0,1,-1,39
42,2022/7/15 5:30,0,1,-1,78
42,2022/7/15 5:40,3,1,2,115
42,2022/7/15 5:50,7,1,6,140
42,2022/7/15 6:00,20,2,18,166
42,2022/7/15 6:10,30,21,9,215
42,2022/7/15 6:20,32,38,-6,198
42,2022/7/15 6:30,38,23,15,179
42,2022/7/15 6:40,59,49,10,233
42,2022/7/15 6:50,78,72,6,276
42,2022/7/15 7:00,84,71,13,367
42,2022/7/15 7:10,177,74,103,669
42,2022/7/15 7:20,174,73,101,1015
42,2022/7/15 7:30,234,109,125,1427
42,2022/7/15 7:40,277,107,170,2216
42,2022/7/15 7:50,275,109,166,2698
42,2022/7/15 8:00,279,169,110,2404
42,2022/7/15 8:10,318,178,140,1707
42,2022/7/15 8:20,279,178,101,931
42,2022/7/15 8:30,282,332,-50,-597
42,2022/7/15 8:40,238,434,-196,-1625
42,2022/7/15 8:50,195,436,-241,-1114
42,2022/7/15 9:00,143,213,-70,-600
42,2022/7/15 9:10,135,320,-185,-756
42,2022/7/15 9:20,79,208,-129,-608
42,2022/7/15 9:30,66,110,-44,-450
42,2022/7/15 9:40,48,109,-61,-529
42,2022/7/15 9:50,40,103,-63,-502
42,2022/7/15 10:00,38,109,-71,-447
42,2022/7/15 10:10,39,80,-41,-371
42,2022/7/15 10:20,31,99,-68,-345
42,2022/7/15 10:30,32,88,-56,-359
42,2022/7/15 10:40,27,69,-42,-353
42,2022/7/15 10:50,29,75,-46,-342
42,2022/7/15 11:00,33,83,-50,-300
42,2022/7/15 11:10,32,65,-33,-278
42,2022/7/15 11:20,30,75,-45,-322
42,2022/7/15 11:30,30,62,-32,-262
42,2022/7/15 11:40,28,78,-50,-352
42,2022/7/15 11:50,29,64,-35,-313
42,2022/7/15 12:00,32,64,-32,-303
42,2022/7/15 12:10,31,74,-43,-306
42,2022/7/15 12:20,28,82,-54,-345
42,2022/7/15 12:30,35,81,-46,-326
42,2022/7/15 12:40,30,70,-40,-413
42,2022/7/15 12:50,32,87,-55,-391
42,2022/7/15 13:00,32,77,-45,-398
42,2022/7/15 13:10,31,70,-39,-382
42,2022/7/15 13:20,30,80,-50,-397
42,2022/7/15 13:30,32,70,-38,-336
42,2022/7/15 13:40,34,72,-38,-376
42,2022/7/15 13:50,31,74,-43,-375
42,2022/7/15 14:00,32,69,-37,-412
42,2022/7/15 14:10,26,75,-49,-381
42,2022/7/15 14:20,33,84,-51,-380
42,2022/7/15 14:30,32,77,-45,-356
42,2022/7/15 14:40,33,66,-33,-346
42,2022/7/15 14:50,28,76,-48,-374
42,2022/7/15 15:00,30,82,-52,-430
42,2022/7/15 15:10,30,75,-45,-384
42,2022/7/15 15:20,29,91,-62,-417
42,2022/7/15 15:30,34,91,-57,-400
42,2022/7/15 15:40,31,81,-50,-443
42,2022/7/15 15:50,30,101,-71,-438
42,2022/7/15 16:00,44,93,-49,-412
42,2022/7/15 16:10,40,90,-50,-360
42,2022/7/15 16:20,45,114,-69,-420
42,2022/7/15 16:30,47,93,-46,-377
42,2022/7/15 16:40,48,106,-58,-371
42,2022/7/15 16:50,48,116,-68,-370
42,2022/7/15 17:00,112,109,3,-230
42,2022/7/15 17:10,173,123,50,248
42,2022/7/15 17:20,88,124,-36,-167
42,2022/7/15 17:30,97,169,-72,-289
42,2022/7/15 17:40,239,116,123,27
42,2022/7/15 17:50,226,178,48,-119
42,2022/7/15 18:00,198,151,47,-484
42,2022/7/15 18:10,335,198,137,202
42,2022/7/15 18:20,307,144,163,-407
42,2022/7/15 18:30,213,178,35,-834
42,2022/7/15 18:40,204,126,78,-916
42,2022/7/15 18:50,137,155,-18,-1082
42,2022/7/15 19:00,96,113,-17,-1297
42,2022/7/15 19:10,75,113,-38,-939
42,2022/7/15 19:20,50,110,-60,-958
42,2022/7/15 19:30,46,90,-44,-764
42,2022/7/15 19:40,43,79,-36,-772
42,2022/7/15 19:50,37,104,-67,-625
42,2022/7/15 20:00,31,94,-63,-697
42,2022/7/15 20:10,35,79,-44,-546
42,2022/7/15 20:20,36,99,-63,-614
42,2022/7/15 20:30,27,89,-62,-573
42,2022/7/15 20:40,29,85,-56,-604
42,2022/7/15 20:50,28,85,-57,-588
42,2022/7/15 21:00,27,100,-73,-668
42,2022/7/15 21:10,35,70,-35,-516
42,2022/7/15 21:20,22,106,-84,-653
42,2022/7/15 21:30,27,68,-41,-560
42,2022/7/15 21:40,24,70,-46,-607
42,2022/7/15 21:50,23,100,-77,-692
42,2022/7/15 22:00,20,72,-52,-571
42,2022/7/15 22:10,23,70,-47,-659
42,2022/7/15 22:20,16,94,-78,-640
42,2022/7/15 22:30,8,61,-53,-637
42,2022/7/15 22:40,4,41,-37,-591
42,2022/7/15 22:50,2,65,-63,-420
30,2022/7/15 5:00,0,1,-1,-12
30,2022/7/15 5:10,0,1,-1,-6
30,2022/7/15 5:20,0,1,-1,38
30,2022/7/15 5:30,3,1,2,80
30,2022/7/15 5:40,6,1,5,120
30,2022/7/15 5:50,18,1,17,157
30,2022/7/15 6:00,20,1,19,185
30,2022/7/15 6:10,31,33,-2,213
30,2022/7/15 6:20,33,45,-12,186
30,2022/7/15 6:30,40,55,-15,164
30,2022/7/15 6:40,59,71,-12,221
30,2022/7/15 6:50,67,79,-12,264
30,2022/7/15 7:00,92,88,4,371
30,2022/7/15 7:10,156,114,42,711
30,2022/7/15 7:20,216,101,115,1130
30,2022/7/15 7:30,235,123,112,1539
30,2022/7/15 7:40,303,128,175,2391
30,2022/7/15 7:50,326,180,146,2844
30,2022/7/15 8:00,443,317,126,2530
30,2022/7/15 8:10,476,414,62,1769
30,2022/7/15 8:20,443,485,-42,889
30,2022/7/15 8:30,345,567,-222,-819
30,2022/7/15 8:40,330,1532,-1202,-2827
30,2022/7/15 8:50,254,592,-338,-1452
30,2022/7/15 9:00,225,505,-280,-880
30,2022/7/15 9:10,193,322,-129,-885
30,2022/7/15 9:20,173,231,-58,-666
30,2022/7/15 9:30,145,217,-72,-522
30,2022/7/15 9:40,91,191,-100,-629
30,2022/7/15 9:50,76,151,-75,-577
30,2022/7/15 10:00,73,121,-48,-495
30,2022/7/15 10:10,67,108,-41,-412
30,2022/7/15 10:20,57,123,-66,-411
30,2022/7/15 10:30,55,113,-58,-417
30,2022/7/15 10:40,48,105,-57,-410
30,2022/7/15 10:50,47,105,-58,-400
30,2022/7/15 11:00,50,105,-55,-355
30,2022/7/15 11:10,45,97,-52,-330
30,2022/7/15 11:20,43,103,-60,-382
30,2022/7/15 11:30,49,105,-56,-318
30,2022/7/15 11:40,54,100,-46,-398
30,2022/7/15 11:50,48,106,-58,-371
30,2022/7/15 12:00,60,105,-45,-348
30,2022/7/15 12:10,60,87,-27,-333
30,2022/7/15 12:20,67,103,-36,-381
30,2022/7/15 12:30,60,127,-67,-393
30,2022/7/15 12:40,67,123,-56,-469
30,2022/7/15 12:50,62,97,-35,-426
30,2022/7/15 13:00,68,126,-58,-456
30,2022/7/15 13:10,74,119,-45,-427
30,2022/7/15 13:20,71,103,-32,-429
30,2022/7/15 13:30,77,108,-31,-367
30,2022/7/15 13:40,71,122,-51,-427
30,2022/7/15 13:50,61,106,-45,-420
30,2022/7/15 14:00,67,104,-37,-449
30,2022/7/15 14:10,67,109,-42,-423
30,2022/7/15 14:20,68,112,-44,-424
30,2022/7/15 14:30,70,96,-26,-382
30,2022/7/15 14:40,66,104,-38,-384
30,2022/7/15 14:50,66,105,-39,-413
30,2022/7/15 15:00,70,122,-52,-482
30,2022/7/15 15:10,65,123,-58,-442
30,2022/7/15 15:20,64,110,-46,-463
30,2022/7/15 15:30,117,121,-4,-404
30,2022/7/15 15:40,85,121,-36,-479
30,2022/7/15 15:50,168,96,72,-366
30,2022/7/15 16:00,146,111,35,-377
30,2022/7/15 16:10,111,100,11,-349
30,2022/7/15 16:20,130,97,33,-387
30,2022/7/15 16:30,180,121,59,-318
30,2022/7/15 16:40,170,113,57,-314
30,2022/7/15 16:50,179,118,61,-309
30,2022/7/15 17:00,269,143,126,-104
30,2022/7/15 17:10,336,138,198,446
30,2022/7/15 17:20,269,152,117,-50
30,2022/7/15 17:30,568,178,390,101
30,2022/7/15 17:40,649,225,424,451
30,2022/7/15 17:50,422,218,204,85
30,2022/7/15 18:00,620,268,352,-132
30,2022/7/15 18:10,818,313,505,707
30,2022/7/15 18:20,569,217,352,-55
30,2022/7/15 18:30,351,300,51,-783
30,2022/7/15 18:40,310,269,41,-875
30,2022/7/15 18:50,265,232,33,-1049
30,2022/7/15 19:00,234,153,81,-1216
30,2022/7/15 19:10,216,139,77,-862
30,2022/7/15 19:20,179,112,67,-891
30,2022/7/15 19:30,137,125,12,-752
30,2022/7/15 19:40,137,108,29,-743
30,2022/7/15 19:50,115,103,12,-613
30,2022/7/15 20:00,96,104,-8,-705
30,2022/7/15 20:10,113,113,0,-546
30,2022/7/15 20:20,85,92,-7,-621
30,2022/7/15 20:30,125,97,28,-545
30,2022/7/15 20:40,79,106,-27,-631
30,2022/7/15 20:50,74,92,-18,-606
30,2022/7/15 21:00,144,78,66,-602
30,2022/7/15 21:10,138,92,46,-470
30,2022/7/15 21:20,89,80,9,-644
30,2022/7/15 21:30,64,111,-47,-607
30,2022/7/15 21:40,58,77,-19,-626
30,2022/7/15 21:50,41,67,-26,-718
30,2022/7/15 22:00,41,92,-51,-622
30,2022/7/15 22:10,34,78,-44,-703
30,2022/7/15 22:20,25,84,-59,-699
30,2022/7/15 22:30,22,80,-58,-695
30,2022/7/15 22:40,16,59,-43,-634
30,2022/7/15 22:50,10,51,-41,-461
32,2022/7/15 5:00,0,1,-1,-13
32,2022/7/15 5:10,0,1,-1,-7
32,2022/7/15 5:20,0,1,-1,37
32,2022/7/15 5:30,0,1,-1,79
32,2022/7/15 5:40,6,1,5,125
32,2022/7/15 5:50,20,1,19,176
32,2022/7/15 6:00,39,6,33,218
32,2022/7/15 6:10,43,51,-8,205
32,2022/7/15 6:20,55,45,10,196
32,2022/7/15 6:30,68,47,21,185
32,2022/7/15 6:40,121,70,51,272
32,2022/7/15 6:50,189,78,111,375
32,2022/7/15 7:00,222,94,128,499
32,2022/7/15 7:10,244,107,137,848
32,2022/7/15 7:20,281,106,175,1305
32,2022/7/15 7:30,360,119,241,1780
32,2022/7/15 7:40,475,170,305,2696
32,2022/7/15 7:50,598,178,420,3264
32,2022/7/15 8:00,442,117,325,2855
32,2022/7/15 8:10,366,268,98,1867
32,2022/7/15 8:20,341,192,149,1038
32,2022/7/15 8:30,344,180,164,-655
32,2022/7/15 8:40,278,180,98,-2729
32,2022/7/15 8:50,277,285,-8,-1460
32,2022/7/15 9:00,247,151,96,-784
32,2022/7/15 9:10,201,139,62,-823
32,2022/7/15 9:20,179,110,69,-597
32,2022/7/15 9:30,107,109,-2,-524
32,2022/7/15 9:40,72,112,-40,-669
32,2022/7/15 9:50,73,97,-24,-601
32,2022/7/15 10:00,49,101,-52,-547
32,2022/7/15 10:10,44,114,-70,-482
32,2022/7/15 10:20,46,80,-34,-445
32,2022/7/15 10:30,41,79,-38,-455
32,2022/7/15 10:40,43,80,-37,-447
32,2022/7/15 10:50,37,81,-44,-444
32,2022/7/15 11:00,41,87,-46,-401
32,2022/7/15 11:10,41,79,-38,-368
32,2022/7/15 11:20,41,83,-42,-424
32,2022/7/15 11:30,38,94,-56,-374
32,2022/7/15 11:40,39,69,-30,-428
32,2022/7/15 11:50,43,90,-47,-418
32,2022/7/15 12:00,41,101,-60,-408
32,2022/7/15 12:10,44,81,-37,-370
32,2022/7/15 12:20,43,93,-50,-431
32,2022/7/15 12:30,46,106,-60,-453
32,2022/7/15 12:40,44,78,-34,-503
32,2022/7/15 12:50,41,103,-62,-488
32,2022/7/15 13:00,45,111,-66,-522
32,2022/7/15 13:10,44,76,-32,-459
32,2022/7/15 13:20,38,100,-62,-491
32,2022/7/15 13:30,40,98,-58,-425
32,2022/7/15 13:40,40,73,-33,-460
32,2022/7/15 13:50,37,96,-59,-479
32,2022/7/15 14:00,44,108,-64,-513
32,2022/7/15 14:10,36,68,-32,-455
32,2022/7/15 14:20,37,94,-57,-481
32,2022/7/15 14:30,37,105,-68,-450
32,2022/7/15 14:40,37,76,-39,-423
32,2022/7/15 14:50,39,105,-66,-479
32,2022/7/15 15:00,41,111,-70,-552
32,2022/7/15 15:10,49,84,-35,-477
32,2022/7/15 15:20,44,112,-68,-531
32,2022/7/15 15:30,53,104,-51,-455
32,2022/7/15 15:40,41,81,-40,-519
32,2022/7/15 15:50,44,108,-64,-430
32,2022/7/15 16:00,60,123,-63,-440
32,2022/7/15 16:10,61,96,-35,-384
32,2022/7/15 16:20,55,106,-51,-438
32,2022/7/15 16:30,68,126,-58,-376
32,2022/7/15 16:40,79,103,-24,-338
32,2022/7/15 16:50,86,125,-39,-348
32,2022/7/15 17:00,207,103,104,0
32,2022/7/15 17:10,270,138,132,578
32,2022/7/15 17:20,214,143,71,21
32,2022/7/15 17:30,174,233,-59,42
32,2022/7/15 17:40,225,225,0,451
32,2022/7/15 17:50,206,298,-92,-7
32,2022/7/15 18:00,177,285,-108,-240
32,2022/7/15 18:10,222,328,-106,601
32,2022/7/15 18:20,169,284,-115,-170
32,2022/7/15 18:30,110,301,-191,-974
32,2022/7/15 18:40,80,285,-205,-1080
32,2022/7/15 18:50,59,235,-176,-1225
32,2022/7/15 19:00,48,192,-144,-1360
32,2022/7/15 19:10,46,154,-108,-970
32,2022/7/15 19:20,43,128,-85,-976
32,2022/7/15 19:30,36,110,-74,-826
32,2022/7/15 19:40,36,109,-73,-816
32,2022/7/15 19:50,32,106,-74,-687
32,2022/7/15 20:00,32,128,-96,-801
32,2022/7/15 20:10,35,107,-72,-618
32,2022/7/15 20:20,33,100,-67,-688
32,2022/7/15 20:30,29,100,-71,-616
32,2022/7/15 20:40,29,77,-48,-679
32,2022/7/15 20:50,32,129,-97,-703
32,2022/7/15 21:00,66,83,-17,-619
32,2022/7/15 21:10,32,125,-93,-563
32,2022/7/15 21:20,30,78,-48,-692
32,2022/7/15 21:30,27,107,-80,-687
32,2022/7/15 21:40,32,103,-71,-697
32,2022/7/15 21:50,27,94,-67,-785
32,2022/7/15 22:00,25,95,-70,-692
32,2022/7/15 22:10,17,110,-93,-796
32,2022/7/15 22:20,12,77,-65,-764
32,2022/7/15 22:30,7,108,-101,-796
32,2022/7/15 22:40,6,64,-58,-692
32,2022/7/15 22:50,3,66,-63,-524
59,2022/7/15 5:00,0,1,-1,-14
59,2022/7/15 5:10,0,1,-1,-8
59,2022/7/15 5:20,0,1,-1,36
59,2022/7/15 5:30,0,1,-1,78
59,2022/7/15 5:40,2,1,1,126
59,2022/7/15 5:50,14,1,13,189
59,2022/7/15 6:00,29,2,27,245
59,2022/7/15 6:10,31,29,2,207
59,2022/7/15 6:20,35,32,3,199
59,2022/7/15 6:30,33,32,1,186
59,2022/7/15 6:40,54,38,16,288
59,2022/7/15 6:50,70,37,33,408
59,2022/7/15 7:00,88,50,38,537
59,2022/7/15 7:10,157,52,105,953
59,2022/7/15 7:20,186,65,121,1426
59,2022/7/15 7:30,227,72,155,1935
59,2022/7/15 7:40,276,80,196,2892
59,2022/7/15 7:50,277,92,185,3449
59,2022/7/15 8:00,318,104,214,3069
59,2022/7/15 8:10,278,106,172,2039
59,2022/7/15 8:20,233,104,129,1167
59,2022/7/15 8:30,215,108,107,-548
59,2022/7/15 8:40,199,124,75,-2654
59,2022/7/15 8:50,123,90,33,-1427
59,2022/7/15 9:00,76,95,-19,-803
59,2022/7/15 9:10,63,77,-14,-837
59,2022/7/15 9:20,50,62,-12,-609
59,2022/7/15 9:30,43,70,-27,-551
59,2022/7/15 9:40,39,71,-32,-701
59,2022/7/15 9:50,35,79,-44,-645
59,2022/7/15 10:00,32,69,-37,-584
59,2022/7/15 10:10,26,60,-34,-516
59,2022/7/15 10:20,26,71,-45,-490
59,2022/7/15 10:30,22,72,-50,-505
59,2022/7/15 10:40,23,53,-30,-477
59,2022/7/15 10:50,29,70,-41,-485
59,2022/7/15 11:00,29,68,-39,-440
59,2022/7/15 11:10,28,52,-24,-392
59,2022/7/15 11:20,25,60,-35,-459
59,2022/7/15 11:30,30,64,-34,-408
59,2022/7/15 11:40,31,60,-29,-457
59,2022/7/15 11:50,27,65,-38,-456
59,2022/7/15 12:00,34,52,-18,-426
59,2022/7/15 12:10,31,66,-35,-405
59,2022/7/15 12:20,33,63,-30,-461
59,2022/7/15 12:30,37,57,-20,-473
59,2022/7/15 12:40,30,72,-42,-545
59,2022/7/15 12:50,27,61,-34,-522
59,2022/7/15 13:00,30,65,-35,-557
59,2022/7/15 13:10,28,72,-44,-503
59,2022/7/15 13:20,26,74,-48,-539
59,2022/7/15 13:30,29,60,-31,-456
59,2022/7/15 13:40,28,71,-43,-503
59,2022/7/15 13:50,28,66,-38,-517
59,2022/7/15 14:00,29,70,-41,-554
59,2022/7/15 14:10,30,82,-52,-507
59,2022/7/15 14:20,26,64,-38,-519
59,2022/7/15 14:30,28,65,-37,-487
59,2022/7/15 14:40,25,85,-60,-483
59,2022/7/15 14:50,29,69,-40,-519
59,2022/7/15 15:00,29,62,-33,-585
59,2022/7/15 15:10,28,77,-49,-526
59,2022/7/15 15:20,28,67,-39,-570
59,2022/7/15 15:30,28,60,-32,-487
59,2022/7/15 15:40,30,74,-44,-563
59,2022/7/15 15:50,32,76,-44,-474
59,2022/7/15 16:00,32,68,-36,-476
59,2022/7/15 16:10,29,77,-48,-432
59,2022/7/15 16:20,26,87,-61,-499
59,2022/7/15 16:30,33,69,-36,-412
59,2022/7/15 16:40,41,91,-50,-388
59,2022/7/15 16:50,33,92,-59,-407
59,2022/7/15 17:00,39,93,-54,-54
59,2022/7/15 17:10,41,108,-67,511
59,2022/7/15 17:20,39,105,-66,-45
59,2022/7/15 17:30,38,125,-87,-45
59,2022/7/15 17:40,54,103,-49,402
59,2022/7/15 17:50,43,105,-62,-69
59,2022/7/15 18:00,70,110,-40,-280
59,2022/7/15 18:10,45,109,-64,537
59,2022/7/15 18:20,46,105,-59,-229
59,2022/7/15 18:30,32,107,-75,-1049
59,2022/7/15 18:40,26,109,-83,-1163
59,2022/7/15 18:50,29,104,-75,-1300
59,2022/7/15 19:00,26,125,-99,-1459
59,2022/7/15 19:10,22,110,-88,-1058
59,2022/7/15 19:20,23,100,-77,-1053
59,2022/7/15 19:30,19,101,-82,-908
59,2022/7/15 19:40,21,86,-65,-881
59,2022/7/15 19:50,19,80,-61,-748
59,2022/7/15 20:00,19,62,-43,-844
59,2022/7/15 20:10,23,71,-48,-666
59,2022/7/15 20:20,23,78,-55,-743
59,2022/7/15 20:30,19,64,-45,-661
59,2022/7/15 20:40,21,84,-63,-742
59,2022/7/15 20:50,22,66,-44,-747
59,2022/7/15 21:00,18,84,-66,-685
59,2022/7/15 21:10,18,68,-50,-613
59,2022/7/15 21:20,16,78,-62,-754
59,2022/7/15 21:30,17,62,-45,-732
